,spg,ion,element,Z,oxidation number,charge,Oxidation State,count
7049,119.0,Sn4.0,Sn,50,4.0,1.0,4.0,2
7050,119.0,Sr2.0,Sr,38,2.0,1.0,2.0,1
7051,119.0,Tb3.0,Tb,65,3.0,1.0,3.0,1
7052,119.0,Th4.0,Th,90,4.0,1.0,4.0,3
7053,119.0,Tl1.0,Tl,81,1.0,1.0,1.0,1
7054,119.0,U3.0,U,92,3.0,1.0,3.0,3
7055,119.0,U4.0,U,92,4.0,1.0,4.0,1
7056,119.0,V5.0,V,23,5.0,1.0,5.0,3
7057,119.0,Yb3.0,Yb,70,3.0,1.0,3.0,2
7058,119.0,Zn2.0,Zn,30,2.0,1.0,2.0,7
7059,120.0,B3.0,B,5,3.0,1.0,3.0,1
7060,120.0,Ba2.0,Ba,56,2.0,1.0,2.0,1
7061,120.0,Be2.0,Be,4,2.0,1.0,2.0,1
7062,120.0,H1.0,H,1,1.0,1.0,1.0,1
7063,120.0,Ni2.0,Ni,28,2.0,1.0,2.0,1
7064,120.0,O-2.0,O,8,2.0,-1.0,-2.0,4
7065,120.0,P5.0,P,15,5.0,1.0,5.0,2
7066,120.0,S-2.0,S,16,2.0,-1.0,-2.0,1
7067,120.0,S6.0,S,16,6.0,1.0,6.0,1
7068,120.0,Sr2.0,Sr,38,2.0,1.0,2.0,2
7069,120.0,V5.0,V,23,5.0,1.0,5.0,1
7070,121.0,Ag1.0,Ag,47,1.0,1.0,1.0,7
7071,121.0,Al3.0,Al,13,3.0,1.0,3.0,2
7072,121.0,As-3.0,As,33,3.0,-1.0,-3.0,1
